glyph_id,recording,broadcast,cycle,track,ordinal,frame,time_s,source,provisional,hamming_distance,confidence,assignment_basis,verification_status,observed_fingerprint
65,E6C4-35,E6C4-35,E6C4,Bridge,30,232,7.737,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000001100000001000001000000000100000100000000000000000000010001100000
66,E6C4-35,E6C4-35,E6C4,Bridge,31,238,7.937,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001100101000001000000000000010000001000000000001000000000000010000001000000010
67,E6C4-35,E6C4-35,E6C4,Bridge,32,243,8.1036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000010000000000000100000000000000000000000000000000000
135,E6C4-35,E6C4-35,E6C4,Bridge,33,249,8.3036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000000010000100000001000000000000000000000000000001000000010001000
136,E6C4-35,E6C4-35,E6C4,Bridge,34,255,8.5036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000000110010001100000000000000000000000000100000000000000001100001100
137,E6C4-35,E6C4-35,E6C4,Bridge,35,261,8.7036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000001000010000000001000101001000010000000000000000000000010000100000000101
138,E6C4-35,E6C4-35,E6C4,Bridge,36,268,8.937,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010000000000000000000000010000100100000000000000000000010000000000
139,E6C4-35,E6C4-35,E6C4,Bridge,37,272,9.0703,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100100000000000000000000000011000000110000000000000100000000000000000000000100
140,E6C4-35,E6C4-35,E6C4,Bridge,38,280,9.337,ArchiveInvest manual,False,0,,matches corpus tag,multi-frame audited,010000001000000000010010000000001000000010000000001000100000010001000000000000000
141,E6C4-35,E6C4-35,E6C4,Bridge,39,286,9.537,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001000000010000010000000000000000010000100000000100000000000000000001000000
142,E6C4-35,E6C4-35,E6C4,Bridge,40,292,9.737,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010010010001100000000000000100000011000000000001000000100000000000
143,E6C4-35,E6C4-35,E6C4,Bridge,41,298,9.9369,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000110000000000000100000001000000000010000100000000110000101100000101
144,E6C4-35,E6C4-35,E6C4,Bridge,42,303,10.1036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000100010000000100010000001000100000000000010000000010000000010000010
145,E6C4-35,E6C4-35,E6C4,Bridge,43,310,10.3369,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000000000000000100010000000100000000000000000000000010000001100000001100000100
1,E6C4-35,E6C4-35,E6C4,Bridge,44,316,10.5369,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100110100000101000010000000100000000100000000000000100000000001000010001000010
2,E6C4-35,E6C4-35,E6C4,Bridge,45,321,10.7036,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000000010000100000000010000000000000010100000000000010000000000000000010000001
3,E6C4-35,E6C4-35,E6C4,Bridge,46,328,10.9369,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000010000010000000000000100000100101001010000000011000000000000001
4,E6C4-35,E6C4-35,E6C4,Bridge,47,334,11.1369,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001001000000010000000000000010000000000000000000000010010000001000001000100000
5,E6C4-35,E6C4-35,E6C4,Bridge,48,340,11.3369,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100001000000000000000000000000000000000010000000000000010000000000000000000000000
81,E6C4-V,E6C4-V,E6C4,Sparse,1,636,21.216,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000010000000010000000011000000000000100000000001000000100001000
82,E6C4-V,E6C4-V,E6C4,Sparse,2,642,21.416,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000010000000010000000001000000000000001000100000001010010000000000010000001110
113,E6C4-V,E6C4-V,E6C4,Sparse,3,643,21.4493,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000000001000000000000000000000000000000100000000000000000011001000101000000000
114,E6C4-V,E6C4-V,E6C4,Sparse,4,654,21.816,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000000000000000000010010000000000000100000000010000000000010000000110000000000
85,E6C4-V,E6C4-V,E6C4,Sparse,5,655,21.8493,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,101001000010000000000010000000000000000000100000000001010000000000000000010001010
86,E6C4-V,E6C4-V,E6C4,Sparse,6,665,22.1826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000000000000010000000000000000000001001000000000001000000000000000100001001000
87,E6C4-V,E6C4-V,E6C4,Sparse,7,671,22.3826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000010000000000000010000000000000000100000001000010000000001000101000100010
88,E6C4-V,E6C4-V,E6C4,Sparse,8,677,22.5826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000011000000000000000000000000000100000000000010000000000000000000000
89,E6C4-V,E6C4-V,E6C4,Sparse,9,678,22.616,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000100000000010000000010000110000011000000000000100000
90,E6C4-V,E6C4-V,E6C4,Sparse,10,689,22.9826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000010000000000000000000000000010000000000001000000010000000000
91,E6C4-V,E6C4-V,E6C4,Sparse,11,690,23.0159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000010010000100000000000000000000000001000000000001000000000001000000000000000
92,E6C4-V,E6C4-V,E6C4,Sparse,12,696,23.2159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000110100000000000010000100000000000000100000101001000000000000000101100100100
93,E6C4-V,E6C4-V,E6C4,Sparse,13,707,23.5826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001100000000000000000010000000000000000001000000000000000000000010000000011000000
94,E6C4-V,E6C4-V,E6C4,Sparse,14,708,23.6159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010100000000000111000000000100001000000000000100010000000010001000000000001001100
95,E6C4-V,E6C4-V,E6C4,Sparse,15,717,23.9159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000100000000000000000000000000000000100000000000000010000010000010000000001
96,E6C4-V,E6C4-V,E6C4,Sparse,16,720,24.0159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001101000000000000010010000000000000001110100000000000000000000000000001001000010
97,E6C4-V,E6C4-V,E6C4,Sparse,17,728,24.2826,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000000000000000100110000000000000000010000000000010010000001100000000
98,E6C4-V,E6C4-V,E6C4,Sparse,18,732,24.4159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010001000100000100000010000000001001000010000000100000010000000001000000010001001
99,E6C4-V,E6C4-V,E6C4,Sparse,19,738,24.6159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000011010000000000000000000000000000100000000000000010010000001000000100000000
100,E6C4-V,E6C4-V,E6C4,Sparse,20,744,24.8159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,001000010000000000000000001100001000000100000000000000110010000000000010000000001
101,E6C4-V,E6C4-V,E6C4,Sparse,21,751,25.0492,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000010000000110100000000000000001000000000000100000000000000011000010100000000
102,E6C4-V,E6C4-V,E6C4,Sparse,22,756,25.2159,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,100000000000000000000000000000010001000101000000000000000000010010000001001100000
115,E6C4-V,E6C4-V,E6C4,Sparse,23,762,25.4159,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,000000011000000000000010000000000001000100000100100000000000000010000000000000001
116,E6C4-V,E6C4-V,E6C4,Sparse,24,768,25.6159,ArchiveInvest manual,False,0,,matches corpus tag,single-source corpus entry; unverified,110100000000000000000000000000001000000001000000000000100000011000000001101001110
42,E6C5-13,E6C5-13,E6C5,Side,1,1054,35.1333,FFmpeg automatic extraction,True,3,0.1561,automatic nearest glyph,provisional automatic read,000000000001000000000000000100010000000000000000000001100000000000000000000100000
43,E6C5-13,E6C5-13,E6C5,Side,2,1060,35.3333,FFmpeg automatic extraction,True,3,0.2044,automatic nearest glyph,provisional automatic read,100101000000000000100000011000100000001100000000010000000000011000000010000000000
44,E6C5-13,E6C5-13,E6C5,Side,3,1066,35.5333,FFmpeg automatic extraction,True,5,0.1993,sequence consensus,provisional automatic read,000001000010000000000000000000000000000000000000000000000000000010000000000000000
45,E6C5-13,E6C5-13,E6C5,Side,4,1072,35.7333,FFmpeg automatic extraction,True,4,0.2142,automatic nearest glyph,provisional automatic read,000000000000000000010000000100011001001001000000100000000000001000000000001000000
46,E6C5-13,E6C5-13,E6C5,Side,5,1078,35.9333,FFmpeg automatic extraction,True,2,0.2189,automatic nearest glyph,provisional automatic read,000000101000000110000000000000000000000100000000100001000000011000000000000000000
47,E6C5-13,E6C5-13,E6C5,Side,6,1084,36.1333,FFmpeg automatic extraction,True,1,0.1967,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000001
48,E6C5-13,E6C5-13,E6C5,Side,7,1090,36.3333,FFmpeg automatic extraction,True,0,0.2197,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C5-13,E6C5-13,E6C5,Side,8,1096,36.5333,FFmpeg automatic extraction,True,0,0.1745,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C5-13,E6C5-13,E6C5,Side,9,1102,36.7333,FFmpeg automatic extraction,True,1,0.205,automatic nearest glyph,provisional automatic read,000000001000000010000000000100010000000000000000000000000000000000000000000000000
51,E6C5-13,E6C5-13,E6C5,Side,10,1108,36.9333,FFmpeg automatic extraction,True,0,0.2024,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
133,E6C5-13,E6C5-13,E6C5,Side,11,1114,37.1333,FFmpeg automatic extraction,True,1,0.2125,automatic nearest glyph,provisional automatic read,100000100001000000000000000000010000001000000000001000000000000100000000000100000
53,E6C5-13,E6C5-13,E6C5,Side,12,1120,37.3333,FFmpeg automatic extraction,True,0,0.2325,automatic nearest glyph,provisional automatic read,001000000001000000100000010100000000000000000000000000100000000001000000000000000
54,E6C5-13,E6C5-13,E6C5,Side,13,1126,37.5333,FFmpeg automatic extraction,True,2,0.1952,automatic nearest glyph,provisional automatic read,000001000010000000000000010000100000001000000000100000010000000000000010001000100
119,E6C5-2J,E6C5-2J,E6C5,Side,1,1432,47.7333,FFmpeg automatic extraction,True,2,0.1682,automatic nearest glyph,provisional automatic read,000000000001000100000000010000110000001000000100000001000000000011000000000000000
120,E6C5-2J,E6C5-2J,E6C5,Side,2,1438,47.9333,FFmpeg automatic extraction,True,1,0.1853,automatic nearest glyph,provisional automatic read,000100000100000000000010000000100000000010000000100000000000010000000000000001000
121,E6C5-2J,E6C5-2J,E6C5,Side,3,1444,48.1333,FFmpeg automatic extraction,True,1,0.1893,automatic nearest glyph,provisional automatic read,000000000001000000010000001100110000000000000100001000000000000100000000000000000
122,E6C5-2J,E6C5-2J,E6C5,Side,4,1450,48.3333,FFmpeg automatic extraction,True,1,0.2274,automatic nearest glyph,provisional automatic read,000000000000000000100010001000000000000000000000000000000000001001000010000000000
123,E6C5-2J,E6C5-2J,E6C5,Side,5,1456,48.5333,FFmpeg automatic extraction,True,1,0.1981,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000000000000000000010000000000000000000000000
124,E6C5-2J,E6C5-2J,E6C5,Side,6,1462,48.7333,FFmpeg automatic extraction,True,1,0.2156,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100001000010000000000000010010000000000000010000000
125,E6C5-2J,E6C5-2J,E6C5,Side,7,1468,48.9333,FFmpeg automatic extraction,True,1,0.239,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001010000000010000000010000000000000000000000
126,E6C5-2J,E6C5-2J,E6C5,Side,8,1474,49.1333,FFmpeg automatic extraction,True,0,0.2111,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C5-2J,E6C5-2J,E6C5,Side,9,1480,49.3333,FFmpeg automatic extraction,True,0,0.1881,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C5-2J,E6C5-2J,E6C5,Side,10,1486,49.5333,FFmpeg automatic extraction,True,0,0.1954,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C5-2J,E6C5-2J,E6C5,Side,11,1492,49.7333,FFmpeg automatic extraction,True,2,0.202,automatic nearest glyph,provisional automatic read,000101000001000000010000000100000000000000100100000000000000000000000000000000000
131,E6C5-2J,E6C5-2J,E6C5,Side,12,1498,49.9333,FFmpeg automatic extraction,True,1,0.1879,automatic nearest glyph,provisional automatic read,100000000000000000000000000000000000000001000100000000000000000010000000000001001
