recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,corpus_fingerprint,detected_fingerprint,hamming_to_corpus,detector_separation,comparison,center_x,center_y,pitch_x,pitch_y,fit_score_x,fit_score_y
E6C3-2,22,1225,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000010001000000000000100000110000000001000000000000100,000001101001000011000000011000100001001000000100100001110000011001000101111101111,23,0.1529,disagreement,270.0,308.0,34.0,34.5,29.0921,31.3381
E6C3-2,23,1231,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000001000000010000100001001001000000000000000000001001000000000000000,010001001001000111000000011000010001000000000000100001110000011001000101111101111,25,0.1433,disagreement,270.0,308.0,34.0,34.5,28.459,31.5521
E6C3-2,24,1237,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000100000000000000000000000000000000000000010000000001,000001001001000011000000001000000001000000000000100001100000011001000101111101111,23,0.1291,disagreement,270.0,308.0,34.0,34.5,29.5,32.0469
E6C3-2,25,1243,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000010000010000000011000000000001000000001001000000001100100,000001001001000111000000001000110001000000000000100001110000011011000101111101111,26,0.1553,disagreement,270.0,308.0,34.0,34.5,28.6365,30.005
E6C3-2,26,1249,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,000000011000000000000000000000000000001100000000000000000000010101000001000000000,000001001001000011000000001000000001000000000000100001110000011001000101111101111,24,0.1417,disagreement,270.0,308.0,34.0,34.5,28.981,31.3975
E6C3-2,27,1255,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,101000000100000000010000000000000000000100100000000000110010010010000000001000000,000001001100000011000000001000101001000000000100100001110000011011000101111101111,28,0.1572,disagreement,270.0,308.0,34.0,34.5,28.3917,30.7331
E6C3-2,28,1261,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000001100100000000000000000000000100000001000000000010000000,000001001001000011000000001000100001000000000000100001100000011111000101111101111,23,0.1435,disagreement,270.0,308.0,34.0,34.5,29.3927,32.0248
E6C3-2,29,1267,E6C3-2.mp4,5e6b53437f718a3d8e20ddf313d66094816abd25f38568a4b686418ff1203790,independent-grid-line-plus-ring-read-v1,pending,False,010000100100000000000000000000000000001000000000000000000010000001000000000000000,000001001001000011000000001000100001000000000000100001110000011001000101111101111,29,0.1423,disagreement,270.0,308.0,34.0,34.5,28.874,31.7337
E6C3-9,1,1037,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000100110100000101000010000000100000000100000000000000100000000001000010001000010,000000000000000000000010011000111001001111100000111001000010011001000111001101011,28,0.3553,disagreement,104.0,106.0,49.5,54.5,21.0571,23.3177
E6C3-9,2,1043,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,010000000010000100000000010000000000000010100000000000010000000000000000010000001,000000000000000000010010011000111001001111100000000001010000011011000011011100011,23,0.3683,disagreement,195.0,127.0,57.5,57.5,21.7129,23.3542
E6C3-9,3,1049,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000010000010000000000000100000100101001010000000011000000000000001,000001011000000010000000011000010000000000100000000000010010001001000001000100000,19,0.1364,disagreement,239.0,286.0,30.5,30.5,24.5442,25.9294
E6C3-9,4,1056,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000001001000000010000000000000010000000000000000000000010010000001000001000100000,100001000000000000000000000000000000000010000000000000110000000000000000101100000,11,0.1083,disagreement,237.0,284.0,34.5,34.5,38.6863,30.3294
E6C3-9,5,1057,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,100001000000000000000000000000000000000010000000000000010000000000000000000000000,100001000000000000000000000000000000000010000000000000010000000000000000000000000,0,0.1215,exact support,237.0,284.0,34.5,34.5,41.5085,39.0487
E6C3-9,6,1063,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000011000000000000000000000000000000100100001000010000000001000000010000000,000000000011000001000000001000000000000000100100001000010000000001000000000000000,3,0.115,disagreement,237.0,284.0,34.5,34.5,31.3148,27.9133
E6C3-9,7,1069,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001000001011000000100000000000000000000000000000000001010000000010000000000001000,001000001011000000100010001000010000000010100000010001010010001010000111000001110,13,0.0902,disagreement,237.0,279.0,34.5,35.0,31.0821,28.4677
E6C3-9,8,1074,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000001001101000000100010001000000001000001000000000000000000000000000000000000001,000001001001000000100010001000010001000011100000010000000010001000000111000101110,15,0.0941,disagreement,237.0,279.0,34.5,35.0,32.5265,28.7825
E6C3-9,9,1080,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000010000000001000000000000000000000000000000000000000000000010000000001001000,000000010000000000000010001000010000000010100000010000000010001010000101001101110,14,0.079,disagreement,237.0,279.0,34.5,35.0,32.6023,29.856
E6C3-9,10,1087,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000010000010000000000000000000100000000000010001000000101001000000,000000000000000000010010011000010000000010100100010000000010001000000111001100110,10,0.0957,disagreement,237.0,279.0,34.5,35.0,33.0354,29.5581
E6C3-9,11,1097,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,100001000000000000000010000000000000000000000100010001000000000000000010100101000,000000001001000000000010011000010000000010100000010000000010001001000111000100110,20,0.0794,disagreement,237.0,279.0,34.5,35.0,32.4202,29.296
E6C3-9,12,1098,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,010000001001000001000000010000000000000000000000000000000000001001000000000000010,000000001001000000000010011000010000000010100000010000000010001001000111000001110,14,0.0824,disagreement,237.0,279.0,34.5,35.0,32.7027,29.2456
E6C3-9,13,1104,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001000000010000100010000001000010001000000000000000001000000010100000001100001101,001000000010000100010010001000010001000010100000010001000010011000000101100101110,11,0.0967,disagreement,237.0,279.0,34.5,35.0,32.2421,28.5713
E6C3-9,14,1110,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,100000010000000000000000000000000000001010100000001000000000010100000001000001000,100000010000000000000010001000010000001010100000011000000010011000000111000101110,12,0.0939,disagreement,237.0,279.0,34.5,35.0,32.405,28.9881
E6C3-9,15,1116,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000001000110000100000000000100110000000101000000000000000000000000000010000000001,000001000010000100000010001100110000000111000000010000000010001000000111000000110,12,0.0938,disagreement,237.0,279.0,34.5,35.0,31.6252,28.639
E6C3-9,16,1122,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001000001000000101000000011000100000000000100000000000000010010100000000000000010,001000001000000100000010011000110000000010100000010000000010011000000111000101110,13,0.0985,disagreement,237.0,279.0,34.5,35.0,32.9544,28.6821
E6C3-9,17,1128,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000110000000000000000100001001000010000000100000100000000000000010000000000,000000000010000000000010001100011001000010100000110000100010001000000111000000110,12,0.091,disagreement,237.0,279.0,34.5,35.0,32.265,29.1356
E6C3-9,18,1134,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000010000110000000001000000001001000000000100000000001000100,000000000000000100000010011000110000000011100000001001000010001000000111001100110,12,0.102,disagreement,237.0,279.0,34.5,35.0,32.1542,29.0452
E6C3-9,19,1140,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001001000000000000000000010000000000000000000000000001100000000101000000000101000,001001000000000000000010011000010000000010000000010001100010001001000111000101110,13,0.0914,disagreement,237.0,279.0,34.5,35.0,31.6883,29.1319
E6C3-9,20,1146,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000100000000000000000000011000010000010000000000000000000,000001000000000000000010001100010000000010100000011000010010011000000111000000110,12,0.0936,disagreement,237.0,279.0,34.5,35.0,32.4777,29.3273
E6C3-9,21,1152,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001000000110000000110000000000000000000100000100000000000000000100000010000000100,001000000010000000110010001000010000000110100100010000000010001000000111000100110,14,0.0835,disagreement,237.0,279.0,34.5,35.0,32.3169,28.7535
E6C3-9,22,1158,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000010001000000000000100000110000000001000000000000100,000000000000000010000010001000010001000010000000110000110010001001000101000001110,10,0.0991,disagreement,237.0,279.0,34.5,35.0,33.0146,29.6079
E6C3-9,23,1164,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000001000000010000100001001001000000000000000000001001000000000000000,000000000001000000000010011000110001001011100000010000000010001001000101000100110,13,0.093,disagreement,237.0,279.0,34.5,35.0,31.9469,29.2769
E6C3-9,24,1170,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000100000000000000000000000000000000000000010000000001,000000000000000000000010001000110000000010100000010000000010001000000111000101110,16,0.0755,disagreement,237.0,279.0,34.5,35.0,33.4796,30.3485
E6C3-9,25,1176,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000010000010000000011000000000001000000001001000000001100100,001000000000000000100010011000010000000011000000010001000010001001000101001100110,7,0.1095,disagreement,237.0,279.0,34.5,35.0,31.7831,28.7448
E6C3-9,26,1182,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000011000000000000000000000000000001100000000000000000000010101000001000000000,000000011000000000000010001000010000001110100000010000000010011001000111000100110,14,0.0825,disagreement,237.0,279.0,34.5,35.0,32.6919,29.1781
E6C3-9,27,1188,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,101000000100000000010000000000000000000100100000000000110010010010000000001000000,101000000000000000010010001000010000000110100000010000110010011010000111001100110,13,0.0996,disagreement,237.0,279.0,34.5,35.0,31.7252,28.854
E6C3-9,28,1194,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000100000000001100100000000000000000000000100000001000000000010000000,000000000000000100000010001100110000000010000000010000100010001000000111000100110,12,0.0916,disagreement,237.0,279.0,34.5,35.0,33.4379,29.9442
E6C3-9,29,1200,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,010000100100000000000000000000000000001000000000000000000010000001000000000000000,000000100000000000000010001000010000001010000000010000000010001001000101000100110,13,0.0855,disagreement,237.0,279.0,34.5,35.0,32.7008,29.3221
E6C3-9,30,1208,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000100010000000000100000000100000000000000000000000001000000001001010,000001000000000100010000001000110000000110000000000000000010001001000111001001110,9,0.0991,disagreement,237.0,279.0,34.5,35.0,31.2435,29.3204
E6C3-9,31,1211,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000010000011001000000000000000000000000000000000001001000000,000000000000000000000000011000011001000010000000000000000010001000000111001001110,9,0.0867,disagreement,237.0,279.0,34.5,35.0,32.9294,30.2419
E6C3-9,32,1218,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,100000000001000000000000010000000000000001000000010000010000000001000100011000101,100000000001000000000010011000010000000011000000010000010010001001000111001100110,12,0.0983,disagreement,237.0,279.0,34.5,35.0,31.8883,28.9535
E6C3-9,33,1225,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,001001010010000100010000001000100001000000000000010000000000000101000000001000000,001001010010000100010010001000110001000010100000010000000010001001000111001100110,13,0.1008,disagreement,237.0,279.0,34.5,35.0,31.025,28.0183
E6C3-9,34,1230,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,000000000100000110000010001000010000001100000000001000000000000010000000001000110,000000000000000110000010001000010000001110000000011000000010001010000101001100110,8,0.1108,disagreement,237.0,279.0,34.5,35.0,31.954,28.4619
E6C3-9,35,1237,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,010000000010000010010010010000011000000000100000000000010000000000000000000000000,000000000010000010010010011000011000000010100000010000010010001000000111000100110,12,0.0996,disagreement,237.0,279.0,34.5,35.0,31.6454,29.3446
E6C3-9,36,1242,E6C3-9.mp4,108ebdce211af141a8154c19fc3377808f899516361d9a9668e5f74899839657,independent-grid-line-plus-ring-read-v1,pending,False,010000010100000100000000000000000000000000000000001000000010001100000000000000100,000000010000000100000010001000010000000010000000011000000010001000000111000100110,13,0.0855,disagreement,237.0,279.0,34.5,35.0,33.0785,29.1292
E6C4-13,1,415,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,independent-grid-line-plus-ring-read-v1,pending,False,000000000011000000100000000100010000001010100000000000100000000010000100001000000,101100000111000001110010000100111000000011000100001001100000011100000000111101111,27,0.2311,disagreement,213.0,301.0,26.5,25.5,19.4354,21.5423
E6C4-13,2,420,E6C4-13.mp4,4362933796f3b31683f7831238a5f72f7b8419779d252bea9a139a52e87b823f,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000000000000000000000101001000000000000000110000100000,000000000000000000000010000000110000000101000000000000000000010000000000111101111,19,0.148,disagreement,236.0,305.0,29.5,29.5,24.7323,26.9919
